"","cowcode","year","cyear","cntyr","scode","country","un_region","un_continent","reg_id","demo_nr","demo_r","regime_r","regime_nr","duration_nr","duration_r","personal","personal2","lindex","exname","change","tdate","trans","occup","interreg","gwf_casename","gwf_startdate","gwf_enddate","gwf_spell","gwf_duration","gwf_fail","gwf_fail_subsregime","gwf_fail_type","gwf_fail_violent","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch"
"1381",461,2009,4612009,"Togo 2009","TOG","Togo","Western Africa","Africa",46103,0,0,"Multiparty","Multiparty",16,16,1,1,0.5703125,"Faure Gnassingbé",0,"",0,0,0,"Togo 63-NA","13/01/1963","31/12/2010",47,46,0,0,0,0,"personal",0,1,0,0
"1382",461,2010,4612010,"Togo 2010","TOG","Togo","Western Africa","Africa",46103,0,0,"Multiparty","Multiparty",17,17,1,1,0.543252595,"Faure Gnassingbé",0,"",0,0,0,"Togo 63-NA","13/01/1963","31/12/2010",47,47,0,0,0,0,"personal",0,1,0,0
"1383",471,1961,4711961,"Cameroon 1961","CAO","Cameroon","Middle Africa","Africa",47101,0,0,"Multiparty","Multiparty",2,2,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,1,0,0,0,0,"party-personal",1,0,0,0
"1384",471,1962,4711962,"Cameroon 1962","CAO","Cameroon","Middle Africa","Africa",47101,0,0,"Multiparty","Multiparty",3,3,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,2,0,0,0,0,"party-personal",1,0,0,0
"1385",471,1963,4711963,"Cameroon 1963","CAO","Cameroon","Middle Africa","Africa",47101,0,0,"Multiparty","Multiparty",1,4,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,3,0,0,0,0,"party-personal",1,0,0,0
"1386",471,1964,4711964,"Cameroon 1964","CAO","Cameroon","Middle Africa","Africa",47101,0,0,"Multiparty","Multiparty",2,5,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,4,0,0,0,0,"party-personal",1,0,0,0
"1387",471,1965,4711965,"Cameroon 1965","CAO","Cameroon","Middle Africa","Africa",47101,0,0,"Multiparty","Multiparty",3,6,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,5,0,0,0,0,"party-personal",1,0,0,0
"1388",471,1966,4711966,"Cameroon 1966","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Multiparty","Single Party",1,7,1,1,1,"Ahmadou Ahidjo",1,"09.00.1966",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,6,0,0,0,0,"party-personal",1,0,0,0
"1389",471,1967,4711967,"Cameroon 1967","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",2,1,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,7,0,0,0,0,"party-personal",1,0,0,0
"1390",471,1968,4711968,"Cameroon 1968","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",3,2,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,8,0,0,0,0,"party-personal",1,0,0,0
"1391",471,1969,4711969,"Cameroon 1969","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",4,3,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,9,0,0,0,0,"party-personal",1,0,0,0
"1392",471,1970,4711970,"Cameroon 1970","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",5,4,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,10,0,0,0,0,"party-personal",1,0,0,0
"1393",471,1971,4711971,"Cameroon 1971","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",6,5,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,11,0,0,0,0,"party-personal",1,0,0,0
"1394",471,1972,4711972,"Cameroon 1972","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",7,6,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,12,0,0,0,0,"party-personal",1,0,0,0
"1395",471,1973,4711973,"Cameroon 1973","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",8,7,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,13,0,0,0,0,"party-personal",1,0,0,0
"1396",471,1974,4711974,"Cameroon 1974","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",9,8,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,14,0,0,0,0,"party-personal",1,0,0,0
"1397",471,1975,4711975,"Cameroon 1975","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",10,9,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,15,0,0,0,0,"party-personal",1,0,0,0
"1398",471,1976,4711976,"Cameroon 1976","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",11,10,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,16,0,0,0,0,"party-personal",1,0,0,0
"1399",471,1977,4711977,"Cameroon 1977","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",12,11,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,17,0,0,0,0,"party-personal",1,0,0,0
"1400",471,1978,4711978,"Cameroon 1978","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",13,12,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,18,0,0,0,0,"party-personal",1,0,0,0
"1401",471,1979,4711979,"Cameroon 1979","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",14,13,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,19,0,0,0,0,"party-personal",1,0,0,0
"1402",471,1980,4711980,"Cameroon 1980","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",15,14,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,20,0,0,0,0,"party-personal",1,0,0,0
"1403",471,1981,4711981,"Cameroon 1981","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",16,15,1,1,1,"Ahmadou Ahidjo",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,21,0,0,0,0,"party-personal",1,0,0,0
"1404",471,1982,4711982,"Cameroon 1982","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",17,16,1,1,0.889273356,"Paul Biya",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,22,0,0,0,0,"party-personal",1,0,0,0
"1405",471,1983,4711983,"Cameroon 1983","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",18,17,1,1,0.802469136,"Paul Biya",0,"",0,0,0,"Cameroon 60-83","01/01/1960","22/08/1983",23,23,1,2,8,1,"party-personal",1,0,0,0
"1406",471,1984,4711984,"Cameroon 1984","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",19,18,1,1,0.734072022,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,1,0,0,0,0,"personal",0,1,0,0
"1407",471,1985,4711985,"Cameroon 1985","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",20,19,1,1,0.68,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,2,0,0,0,0,"personal",0,1,0,0
"1408",471,1986,4711986,"Cameroon 1986","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",21,20,1,1,0.637188209,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,3,0,0,0,0,"personal",0,1,0,0
"1409",471,1987,4711987,"Cameroon 1987","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",22,21,1,1,0.603305785,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,4,0,0,0,0,"personal",0,1,0,0
"1410",471,1988,4711988,"Cameroon 1988","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",23,22,1,1,0.576559546,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,5,0,0,0,0,"personal",0,1,0,0
"1411",471,1989,4711989,"Cameroon 1989","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",24,23,1,1,0.555555556,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,6,0,0,0,0,"personal",0,1,0,0
"1412",471,1990,4711990,"Cameroon 1990","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",25,24,1,1,0.5392,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,7,0,0,0,0,"personal",0,1,0,0
"1413",471,1991,4711991,"Cameroon 1991","CAO","Cameroon","Middle Africa","Africa",47102,0,0,"Single Party","Single Party",26,25,1,1,0.526627219,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,8,0,0,0,0,"personal",0,1,0,0
"1414",471,1992,4711992,"Cameroon 1992","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",1,1,1,1,1,"Paul Biya",1,"04.09.1992",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,9,0,0,0,0,"personal",0,1,0,0
"1415",471,1993,4711993,"Cameroon 1993","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",2,2,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,10,0,0,0,0,"personal",0,1,0,0
"1416",471,1994,4711994,"Cameroon 1994","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",3,3,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,11,0,0,0,0,"personal",0,1,0,0
"1417",471,1995,4711995,"Cameroon 1995","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",4,4,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,12,0,0,0,0,"personal",0,1,0,0
"1418",471,1996,4711996,"Cameroon 1996","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",5,5,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,13,0,0,0,0,"personal",0,1,0,0
"1419",471,1997,4711997,"Cameroon 1997","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",6,6,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,14,0,0,0,0,"personal",0,1,0,0
"1420",471,1998,4711998,"Cameroon 1998","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",7,7,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,15,0,0,0,0,"personal",0,1,0,0
"1421",471,1999,4711999,"Cameroon 1999","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",8,8,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,16,0,0,0,0,"personal",0,1,0,0
"1422",471,2000,4712000,"Cameroon 2000","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",9,9,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,17,0,0,0,0,"personal",0,1,0,0
"1423",471,2001,4712001,"Cameroon 2001","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",10,10,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,18,0,0,0,0,"personal",0,1,0,0
"1424",471,2002,4712002,"Cameroon 2002","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",11,11,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,19,0,0,0,0,"personal",0,1,0,0
"1425",471,2003,4712003,"Cameroon 2003","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",12,12,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,20,0,0,0,0,"personal",0,1,0,0
"1426",471,2004,4712004,"Cameroon 2004","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",13,13,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,21,0,0,0,0,"personal",0,1,0,0
"1427",471,2005,4712005,"Cameroon 2005","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",14,14,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,22,0,0,0,0,"personal",0,1,0,0
"1428",471,2006,4712006,"Cameroon 2006","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",15,15,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,23,0,0,0,0,"personal",0,1,0,0
"1429",471,2007,4712007,"Cameroon 2007","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",16,16,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,24,0,0,0,0,"personal",0,1,0,0
"1430",471,2008,4712008,"Cameroon 2008","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",17,17,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,25,0,0,0,0,"personal",0,1,0,0
"1431",471,2009,4712009,"Cameroon 2009","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",18,18,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,26,0,0,0,0,"personal",0,1,0,0
"1432",471,2010,4712010,"Cameroon 2010","CAO","Cameroon","Middle Africa","Africa",47103,0,0,"Multiparty","Multiparty",19,19,1,1,1,"Paul Biya",0,"",0,0,0,"Cameroon 83-NA","22/08/1983","31/12/2010",27,27,0,0,0,0,"personal",0,1,0,0
"1433",475,1967,4751967,"Nigeria 1967","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",2,2,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,1,0,0,0,0,"military",0,0,1,0
"1434",475,1968,4751968,"Nigeria 1968","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",3,3,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,2,0,0,0,0,"military",0,0,1,0
"1435",475,1969,4751969,"Nigeria 1969","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",4,4,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,3,0,0,0,0,"military",0,0,1,0
"1436",475,1970,4751970,"Nigeria 1970","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",5,5,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,4,0,0,0,0,"military",0,0,1,0
"1437",475,1971,4751971,"Nigeria 1971","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",6,6,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,5,0,0,0,0,"military",0,0,1,0
"1438",475,1972,4751972,"Nigeria 1972","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",7,7,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,6,0,0,0,0,"military",0,0,1,0
"1439",475,1973,4751973,"Nigeria 1973","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",8,8,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,7,0,0,0,0,"military",0,0,1,0
"1440",475,1974,4751974,"Nigeria 1974","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",9,9,2,2,1,"Yakubu Gowon",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,8,0,0,0,0,"military",0,0,1,0
"1441",475,1975,4751975,"Nigeria 1975","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",10,10,2,2,0.82,"Murtala Mohammed",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,9,0,0,0,0,"military",0,0,1,0
"1442",475,1976,4751976,"Nigeria 1976","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",11,11,2,2,0.685950413,"Olusegun Obasanjo",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,10,0,0,0,0,"military",0,0,1,0
"1443",475,1977,4751977,"Nigeria 1977","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",12,12,2,2,0.597222222,"Olusegun Obasanjo",0,"",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,11,0,0,0,0,"military",0,0,1,0
"1444",475,1978,4751978,"Nigeria 1978","NIG","Nigeria","Western Africa","Africa",47502,0,0,"Military","Military",13,13,NA,2,0.538461538,"Olusegun Obasanjo",0,"",1,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,12,0,0,0,0,"military",0,0,1,0
"1445",475,1979,4751979,"Nigeria 1979","NIG","Nigeria","Western Africa","Africa",47503,1,0,"Military","Democracy",1,14,NA,NA,NA,"Shehu Shagari",1,"10.01.1979",0,0,0,"Nigeria 66-79","29/07/1966","08/11/1979",13,13,1,1,3,1,"military",0,0,1,0
"1446",475,1984,4751984,"Nigeria 1984","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",2,1,2,2,1,"Mohammed Buhari",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,1,0,0,0,0,"military",0,0,1,0
"1447",475,1985,4751985,"Nigeria 1985","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",3,2,2,2,0.5,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,2,0,0,0,0,"military",0,0,1,0
"1448",475,1986,4751986,"Nigeria 1986","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",4,3,2,2,0.555555556,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,3,0,0,0,0,"military",0,0,1,0
"1449",475,1987,4751987,"Nigeria 1987","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",5,4,2,2,0.625,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,4,0,0,0,0,"military",0,0,1,0
"1450",475,1988,4751988,"Nigeria 1988","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",6,5,2,2,0.68,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,5,0,0,0,0,"military",0,0,1,0
"1451",475,1989,4751989,"Nigeria 1989","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",7,6,2,2,0.722222222,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,6,0,0,0,0,"military",0,0,1,0
"1452",475,1990,4751990,"Nigeria 1990","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",8,7,2,2,0.755102041,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,7,0,0,0,0,"military",0,0,1,0
"1453",475,1991,4751991,"Nigeria 1991","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",9,8,2,2,0.78125,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,8,0,0,0,0,"military",0,0,1,0
"1454",475,1992,4751992,"Nigeria 1992","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",10,9,2,2,0.802469136,"Ibrahim Babangida",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,9,0,0,0,0,"military",0,0,1,0
"1455",475,1993,4751993,"Nigeria 1993","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",11,10,2,2,0.66,"Sani Abacha",0,"",0,0,0,"Nigeria 83-93","31/12/1983","26/08/1993",10,10,1,2,8,1,"military",0,0,1,0
"1456",475,1994,4751994,"Nigeria 1994","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",12,11,2,2,0.570247934,"Sani Abacha",0,"",0,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,1,0,0,0,0,"military-personal",0,0,1,0
"1457",475,1995,4751995,"Nigeria 1995","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",13,12,2,2,0.513888889,"Sani Abacha",0,"",0,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,2,0,0,0,0,"military-personal",0,0,1,0
"1458",475,1996,4751996,"Nigeria 1996","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",14,13,2,2,0.479289941,"Sani Abacha",0,"",0,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,3,0,0,0,0,"military-personal",0,0,1,0
"1459",475,1997,4751997,"Nigeria 1997","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",15,14,2,2,0.459183673,"Sani Abacha",0,"",0,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,4,0,0,0,0,"military-personal",0,0,1,0
"1460",475,1998,4751998,"Nigeria 1998","NIG","Nigeria","Western Africa","Africa",47504,0,0,"Military","Military",16,15,NA,2,0.404444444,"Abdulsalami Abubakar",0,"",1,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,5,0,0,0,0,"military-personal",0,0,1,0
"1461",475,1999,4751999,"Nigeria 1999","NIG","Nigeria","Western Africa","Africa",47505,0,0,"Multiparty","Multiparty",1,1,0,0,1,"Olusegun Obasanjo",1,"05.29.1999",0,0,0,"Nigeria 93-99","26/08/1993","27/02/1999",6,6,1,1,3,1,"military-personal",0,0,1,0
"1462",481,1961,4811961,"Gabon 1961","GAB","Gabon","Middle Africa","Africa",48101,0,0,"Multiparty","Multiparty",2,1,1,1,1,"Leon Mba",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,1,0,0,0,0,"party-personal",1,0,0,0
"1463",481,1962,4811962,"Gabon 1962","GAB","Gabon","Middle Africa","Africa",48101,0,0,"Multiparty","Multiparty",3,2,1,1,1,"Leon Mba",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,2,0,0,0,0,"party-personal",1,0,0,0
"1464",481,1963,4811963,"Gabon 1963","GAB","Gabon","Middle Africa","Africa",48101,0,0,"Multiparty","Multiparty",4,3,1,1,1,"Leon Mba",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,3,0,0,0,0,"party-personal",1,0,0,0
"1465",481,1964,4811964,"Gabon 1964","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",1,1,1,1,1,"Leon Mba",1,"04.00.1964",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,4,0,0,0,0,"party-personal",1,0,0,0
"1466",481,1965,4811965,"Gabon 1965","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",2,2,1,1,1,"Leon Mba",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,5,0,0,0,0,"party-personal",1,0,0,0
"1467",481,1966,4811966,"Gabon 1966","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",3,3,1,1,1,"Leon Mba",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,6,0,0,0,0,"party-personal",1,0,0,0
"1468",481,1967,4811967,"Gabon 1967","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",4,4,1,1,0.625,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,7,0,0,0,0,"party-personal",1,0,0,0
"1469",481,1968,4811968,"Gabon 1968","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",5,5,2,2,0.52,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,8,0,0,0,0,"party-personal",1,0,0,0
"1470",481,1969,4811969,"Gabon 1969","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",6,6,2,2,0.5,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,9,0,0,0,0,"party-personal",1,0,0,0
"1471",481,1970,4811970,"Gabon 1970","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",7,7,2,2,0.510204082,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,10,0,0,0,0,"party-personal",1,0,0,0
"1472",481,1971,4811971,"Gabon 1971","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",8,8,2,2,0.53125,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,11,0,0,0,0,"party-personal",1,0,0,0
"1473",481,1972,4811972,"Gabon 1972","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",9,9,2,2,0.555555556,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,12,0,0,0,0,"party-personal",1,0,0,0
"1474",481,1973,4811973,"Gabon 1973","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",10,10,2,2,0.58,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,13,0,0,0,0,"party-personal",1,0,0,0
"1475",481,1974,4811974,"Gabon 1974","GAB","Gabon","Middle Africa","Africa",48102,0,0,"Single Party","Single Party",11,11,2,2,0.603305785,"Albert-Bernard Bongo",0,"",0,0,0,"Gabon 60-NA","17/08/1960","31/12/2010",50,14,0,0,0,0,"party-personal",1,0,0,0
